mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19.123914798100788,0.3282424296361897,0.49764259656270343,0.12360348053495566,1800,2,4,auto,50,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",-5445.699352298125,-5223.04675019708,-5788.587583062518,-5485.777895185907,232.6138797944487,83
7.202020009358724,0.19234718784893112,0.19977434476216635,0.07188534226937077,600,5,2,auto,70,False,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}",-5980.221774578508,-5661.330695713994,-6095.440774680072,-5912.331081657525,183.6114553506072,96
6.817738771438599,0.45603073891746726,0.31887125968933105,0.018341843587343785,1000,2,1,sqrt,20,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-4702.199439489301,-4704.429583006406,-5014.465114506483,-4807.03137900073,146.68062665630552,42
19.448376019795734,0.877843346731443,0.3861367702484131,0.03398761797209613,1800,10,2,auto,110,False,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': False}",-5580.729489193085,-5437.918672383289,-5875.543225240137,-5631.397128938836,182.2163907809302,91
7.2329005400339765,0.29230497287603935,0.20566010475158691,0.04964747671112369,600,5,1,auto,80,True,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",-4660.1971230277695,-4708.735681649495,-4920.153120469838,-4763.0286417157,112.85706088112254,16
7.26578164100647,0.24322657176621465,0.5005193551381429,0.07129860888104503,1800,10,1,sqrt,30,False,"{'n_estimators': 1800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-4695.093051525895,-4664.4447556312925,-4965.824679138898,-4775.120828765362,135.42722134238713,24
8.4312850634257,0.672412061712807,0.46110041936238605,0.03808645331405885,1600,5,1,sqrt,70,False,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",-4683.47095709416,-4713.233841840687,-4970.028278094258,-4788.911025676368,128.64434608553634,30
5.398915608723958,0.418056161109582,0.35447875658671063,0.0721107510965791,1400,5,4,sqrt,80,True,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",-4805.015668157377,-4760.08560469449,-5151.454471534927,-4905.518581462265,174.86761501217453,69
19.221681435902912,0.6574060624270939,0.5631933212280273,0.14425320499262573,1800,2,2,auto,,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",-4623.975305101446,-4694.953062502131,-4923.574601325815,-4747.50098964313,127.83035127242192,14
7.217069943745931,0.5041910830627594,0.39686814943949383,0.011001666561158203,1400,5,1,sqrt,80,False,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-4672.760081862728,-4721.239832848172,-4962.692083872244,-4785.563999527715,126.8025768969878,28
3.0680869420369468,0.2226569236539696,0.1314087708791097,0.004903730238225371,400,2,1,sqrt,,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-4757.271433032994,-4839.915941063812,-5150.187335574998,-4915.791569890601,169.14207027426164,74
23.392741680145264,1.6989870932443039,0.6013782819112142,0.19714933696104414,1400,2,1,auto,40,False,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': False}",-6206.34425110995,-5925.294443283712,-6279.130113389048,-6136.9229359275705,152.5656352983017,99
3.9614880879720054,0.07879108410763293,0.23302618662516275,0.014449941879978181,1000,5,2,sqrt,20,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-4717.769662882646,-4690.619323425167,-5021.805059631123,-4810.064681979646,150.13277652166636,44
20.180463314056396,1.6268828107082873,0.4895673592885335,0.008760896117550265,2000,10,4,auto,100,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': False}",-5330.502039937767,-5150.306814587503,-5842.463953788356,-5441.090936104542,293.1925468620879,82
5.361036062240601,0.3448733700096063,0.28484384218851727,0.010455981482357981,1200,2,2,sqrt,20,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-4710.87583733165,-4688.052770732235,-5007.046765459918,-4801.991791174601,145.2948265920351,40
3.894221305847168,0.19664707249699576,0.26858027776082355,0.022410167819791185,1200,10,4,sqrt,20,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-4738.092332263813,-4736.643402951563,-5064.363411095838,-4846.366382103738,154.14831242686358,63
3.332090139389038,0.04833074351242428,0.19428078333536783,0.008700122205480625,800,2,2,sqrt,50,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': False}",-4676.967965375767,-4699.738680956267,-4946.117906034225,-4774.274850788753,121.86646544226393,20
4.005343675613403,0.15680315090853092,0.2653007507324219,0.03131510000287838,800,5,1,sqrt,100,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",-4686.903848131766,-4713.565503749215,-4977.846097925917,-4792.7718166023,131.31914857997947,33
3.069002946217855,0.3588828587119047,0.1947662035624186,0.03893986316498221,800,10,4,sqrt,50,True,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",-4806.7298846454905,-4753.3689644986935,-5176.0066131518315,-4912.035154098671,187.9229369461831,71
7.219461917877197,1.52583410406117,0.49087977409362793,0.1301859402611841,1800,2,4,sqrt,90,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",-4809.425607769442,-4747.417160275127,-5162.223280466187,-4906.355349503585,182.68836938253793,70
3.4309447606404624,0.960809865017313,0.24667851130167642,0.06533794777855882,800,10,2,sqrt,20,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-4715.293161419619,-4678.922483549078,-4997.584899726163,-4797.266848231619,142.4223715294721,37
5.338927348454793,0.38337067434410066,0.2852137088775635,0.015335498926200605,1200,5,2,sqrt,20,True,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-4719.97191413478,-4689.386359265714,-5014.543208730129,-4807.967160710207,146.60403985636214,43
13.15137759844462,1.7056492564150523,0.32534464200337726,0.06727838120128063,800,2,1,auto,100,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",-4658.522651736211,-4762.685383628661,-4966.131666436252,-4795.779900600374,127.74261040956759,36
9.22645362218221,0.6102093661241347,0.2942475477854411,0.06141358584117498,800,5,2,auto,,True,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",-4615.740796470084,-4688.009729402599,-4905.961043161058,-4736.570523011247,123.35736947116624,6
4.809458176294963,0.43148436070329854,0.27616461118062335,0.030560004678308418,1000,2,2,sqrt,60,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",-4715.454506143562,-4682.3450073755475,-5020.680528683216,-4806.160014067442,152.28996053675525,41
1.5080185731252034,0.06791244271137808,0.04278262456258138,0.0017029433435568641,200,5,4,auto,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-4663.841797128223,-4645.274424154012,-4896.325747372574,-4735.147322884936,114.22215262381964,5
2.544291337331136,0.39116358888468766,0.15140748023986816,0.022884956003977552,600,10,2,sqrt,60,True,"{'n_estimators': 600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",-4754.173635535403,-4702.373645036537,-5084.670348210972,-4847.072542927638,169.33270517045,64
2.804036855697632,0.08674417272276716,0.1613470713297526,0.004632407124030837,800,2,4,sqrt,90,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",-4806.515558643844,-4764.184165054081,-5166.706116410898,-4912.468613369608,180.60180450430258,72
1.3421165148417156,0.06539106756902814,0.08352438608805339,0.006024291997725997,400,10,4,sqrt,90,True,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",-4806.836854991917,-4754.907452336542,-5177.470005090352,-4913.071437472937,188.15617207281417,73
2.94688614209493,0.3520145759014276,0.06032443046569824,0.006150751701350938,200,5,2,auto,90,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",-5981.178443022546,-5660.8817969226075,-6094.450296313224,-5912.170178752793,183.60649283926173,95
7.083624283472697,0.14308423646453716,0.3048122723897298,0.008908786840922405,1000,2,1,sqrt,110,True,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': True}",-4695.257518812406,-4714.959991076869,-4995.696219018633,-4801.971242969303,137.22019193573092,39
25.175233999888103,1.037960136609577,0.6960026423136393,0.11481294395765795,2000,2,2,auto,90,True,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",-4623.590512168711,-4691.070357470488,-4917.4776270245875,-4744.046165554596,125.69072161778939,12
1.3877009550730388,0.03456716795420017,0.09354686737060547,0.010410268853850348,400,10,4,sqrt,80,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-4750.246006444049,-4708.6360887671935,-5060.242658228498,-4839.708251146581,156.86387908522985,58
4.404755592346191,0.16506114665568278,0.2774511973063151,0.004964973273404999,1200,2,4,sqrt,70,False,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",-4733.926225481801,-4718.877860369995,-5055.045991445917,-4835.950025765905,155.0460038312877,56
2.9821990331014,0.1303426922103482,0.1958645979563395,0.02862510575819039,600,2,2,sqrt,110,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': False}",-4671.653692102634,-4690.189394621046,-4940.016335607264,-4767.286474110314,122.37264633495339,18
31.863302151362102,0.760023732882273,0.6631308396657308,0.041710456018918374,1800,2,1,auto,20,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': False}",-6197.651644337955,-5898.707567284429,-6273.902466211256,-6123.420559277881,161.9166319171175,98
23.482602914174397,1.231239965967742,0.4934149583180745,0.027867979493544946,2000,10,2,auto,50,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",-5580.57927403439,-5437.89620367519,-5875.834638174322,-5631.436705294634,182.36844909629238,93
10.798779646555582,0.3851255534042,0.32766207059224445,0.029811008827988726,1000,10,4,auto,50,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",-5330.6310859970845,-5150.219887517772,-5842.145050056582,-5440.998674523813,293.0595628724571,80
12.136619091033936,0.5440762872751433,0.24461674690246582,0.007959572829983873,1000,5,4,auto,30,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 30, 'bootstrap': False}",-5445.690201373888,-5223.1948997743775,-5789.15164466352,-5486.012248603928,232.8034362446777,86
7.490334669748942,0.7119875017696793,0.5455481211344401,0.037947774509596716,1400,5,2,sqrt,,False,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-4688.152059024428,-4693.9039085024715,-4953.142873686684,-4778.399613737861,123.58445456788073,25
2.595696290334066,0.14494391661898245,0.1791369915008545,0.021525673992434796,600,2,4,sqrt,60,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': False}",-4734.652654712649,-4711.07116542123,-5053.820222358481,-4833.181347497453,156.3119882036256,54
14.781219323476156,0.41063560893184486,0.4357461929321289,0.10557647807601446,1600,5,1,auto,10,True,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",-4628.471411323628,-4654.026270605116,-4863.565750100431,-4715.3544773430585,105.31919336788954,1
21.852680603663128,0.5680151366455245,0.5609491666158041,0.015696088677365497,1800,2,2,auto,80,True,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",-4619.073865899083,-4687.899573126223,-4905.407051536971,-4737.460163520759,122.03513808073632,7
22.567181428273518,0.8163076103922178,0.4530615011850993,0.013526548447127853,1400,2,1,auto,100,True,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",-4656.3450504188195,-4760.267290325748,-4970.382842874563,-4795.665061206376,130.62589179308276,35
5.791469971338908,0.13625246009338424,0.4559965133666992,0.10943768415787829,1400,10,2,sqrt,80,True,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",-4752.972084353871,-4701.025922919606,-5088.608389588204,-4847.53546562056,171.77837839237435,65
1.8075268268585205,0.29681924943571186,0.10712393124898274,0.058129892338670094,200,2,1,sqrt,50,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",-4699.354960458924,-4695.070165077914,-5039.743770444719,-4811.389631993853,161.48023465962748,47
1.4568286736806233,0.13465654433174046,0.08874042828877766,0.006104993927804559,400,2,4,sqrt,10,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-4835.582253107329,-4749.0894766738475,-5203.907654270637,-4929.526461350605,197.20383594132264,76
10.274575074513754,0.21363240277576406,0.2673073609670003,0.03344798324175563,1000,10,4,auto,80,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': False}",-5330.56259879416,-5150.328995095904,-5842.134478932702,-5441.008690940922,293.02725848122594,81
13.841888348261515,0.34572640125262144,0.35004377365112305,0.04076740152148428,1200,10,2,auto,,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",-5580.570193026181,-5438.2726123589,-5875.4578497915445,-5631.433551725541,182.06783333123272,92
6.608471949895223,0.10166408654780455,0.3825247287750244,0.011606721944099513,1600,10,1,sqrt,20,True,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-4738.731287007292,-4670.46787766527,-5044.612551451467,-4817.93723870801,162.6883448381337,49
15.881679137547811,1.861899826613364,0.4673157533009847,0.14176287585408892,1600,10,2,auto,,True,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}",-4646.786428929313,-4659.302276523436,-4887.5107444260675,-4731.199816626272,110.64655808014524,4
16.2382390499115,0.5133842078755251,0.48070597648620605,0.08942622432331881,1800,2,4,auto,10,False,"{'n_estimators': 1800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': False}",-5425.52791467009,-5143.280512471789,-5638.357481169791,-5402.388636103889,202.77552596113725,78
17.875519196192425,1.70152312096535,0.43343162536621094,0.0658026714254825,1400,2,2,auto,70,True,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}",-4630.478880083805,-4693.545540309612,-4914.331294686696,-4746.118571693371,121.69905790002706,13
4.490183353424072,0.5660375743517078,0.33158040046691895,0.08414454485538678,1000,10,1,sqrt,80,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-4687.188689945255,-4666.990886764023,-4968.935966606453,-4774.371847771909,137.82449000264415,21
23.627312501271565,1.516673198577881,0.651445229848226,0.061993532953147426,2000,10,2,auto,60,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",-5580.393777386006,-5438.115822048133,-5876.324494435748,-5631.611364623296,182.5269679996834,94
6.273331085840861,0.34185359265433984,0.4225165049235026,0.13766580202747009,1400,2,4,sqrt,80,False,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",-4730.188118038469,-4733.653621986704,-5065.843797840784,-4843.228512621986,157.41913551447925,60
3.010303815205892,0.20094266228068383,0.1805106004079183,0.009708840994380916,800,2,4,sqrt,20,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-4744.496850712269,-4720.623058377913,-5071.5634156302085,-4845.56110824013,160.10469845143103,61
8.048577308654785,0.38463722468153755,0.46124736467997235,0.025852472195753182,1800,5,2,sqrt,60,True,"{'n_estimators': 1800, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",-4720.115664308317,-4690.803965345767,-5020.381602335393,-4810.433743996492,148.93705905479243,45
5.608997980753581,0.0820268325460971,0.11457522710164388,0.007999647233971553,400,5,1,auto,90,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}",-6032.308789038694,-5733.177111517368,-6088.945917885437,-5951.477272813833,156.08365579083465,97
21.556980848312378,1.3033804183223014,0.5009336471557617,0.03651609409296463,1600,5,1,auto,90,True,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",-4647.926567628127,-4699.659368193275,-4913.7068564433675,-4753.764264088256,115.05156901880501,15
1.7816895643870037,0.2784801997485464,0.11142889658610027,0.00786525049123153,400,10,2,sqrt,90,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': False}",-4700.502414918039,-4680.404073752094,-4991.12038938542,-4790.6756260185175,141.97315051402222,32
6.9357826709747314,0.30222001604886706,0.5209308465321859,0.028527325764597232,1600,10,1,sqrt,,True,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",-4736.876292315926,-4665.0288379354,-5034.570136984617,-4812.158422411981,159.98071187822484,48
11.902767578760782,1.2260244233227744,0.6855629285176595,0.05939090142715426,2000,5,1,sqrt,100,True,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': True}",-4692.628103910711,-4662.6699963827505,-4968.51174495302,-4774.603281748827,137.65837213508678,22
4.668069521586101,0.5839090760928071,0.24277822176615396,0.014566092902099441,1000,5,2,sqrt,10,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-4757.093302602757,-4706.394571781528,-5099.336053797468,-4854.274642727251,174.51630625534727,66
1.9160630702972412,0.09536795482571461,0.07086531321207683,0.03081663955826822,200,5,4,auto,80,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",-4666.8971252461715,-4677.389485759102,-4885.839404612408,-4743.375338539227,100.82833596055222,9
25.52319113413493,1.6571593674406249,0.5342427889506022,0.08707721149614506,2000,2,4,auto,60,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",-5446.10451429284,-5223.112266194033,-5788.4482680573965,-5485.888349514757,232.50557543055004,84
